日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20240930,9759,ＮＳＤ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20240930,9760,進学会ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240930,9761,東海リース,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240930,9763,丸紅建材リース,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9765,オオバ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240930,9766,コナミグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,4,TOPIX Mid400
20240930,9767,日建工学,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240930,9768,いであ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240930,9769,学究社,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240930,9776,札幌臨床検査センター,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240930,9778,昴,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240930,9780,ハリマビステム,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240930,9782,ディーエムエス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240930,9787,イオンディライト,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20240930,9788,ナック,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240930,9790,福井コンピュータホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20240930,9791,ビケンテクノ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他,-,-
20240930,9793,ダイセキ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20240930,9795,ステップ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20240930,9799,旭情報サービス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,-,-
20240930,9812,テーオーホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9816,ストライダーズ,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240930,9818,大丸エナウィン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9820,エムティジェネックス,スタンダード（内国株式）,8050,不動産業,17,不動産,-,-
20240930,9823,マミーマート,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9824,泉州電業,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9827,リリカラ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9828,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240930,9830,トラスコ中山,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240930,9831,ヤマダホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20240930,9832,オートバックスセブン,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20240930,9835,ジュンテンドー,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9837,モリト,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9842,アークランズ,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240930,9843,ニトリホールディングス,プライム（内国株式）,6100,小売業,14,小売,2,TOPIX Large70
20240930,9845,パーカーコーポレーション,スタンダード（内国株式）,3200,化学,4,素材・化学,-,-
20240930,9846,天満屋ストア,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9849,共同紙販ホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9850,グルメ杵屋,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240930,9852,ＣＢグループマネジメント,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9853,銀座ルノアール,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9854,愛眼,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240930,9856,ケーユーホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240930,9857,英和,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9861,吉野家ホールディングス,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20240930,9867,ソレキア,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9869,加藤産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240930,9872,北恵,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9876,コックス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9878,セキド,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9880,イノテック,プライム（内国株式）,3650,電気機器,9,電機・精密,7,TOPIX Small 2
20240930,9882,イエローハット,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240930,9885,シャルレ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9887,松屋フーズホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240930,9888,ＵＥＸ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9889,ＪＢＣＣホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,7,TOPIX Small 2
20240930,9890,マキヤ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9895,コンセック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9896,ＪＫホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9900,サガミホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240930,9902,日伝,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9903,カンセキ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9904,ベリテ,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9906,藤井産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9908,日本電計,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9913,日邦産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9914,植松商会,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9927,ワットマン,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9928,ミロク情報サービス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,6,TOPIX Small 1
20240930,9929,平和紙業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9930,北沢産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9932,杉本商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9934,因幡電機産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20240930,9936,王将フードサービス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240930,9941,太洋物産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9946,ミニストップ,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240930,9948,アークス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240930,9950,ハチバン,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9955,ヨンキュウ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20240930,9956,バローホールディングス,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240930,9959,アシードホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9960,東テク,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9962,ミスミグループ本社,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20240930,9969,ショクブン,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9972,アルテック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9973,ＫＯＺＯホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9974,ベルク,プライム（内国株式）,6100,小売業,14,小売,6,TOPIX Small 1
20240930,9976,セキチュー,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9978,文教堂グループホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9979,大庄,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240930,9980,ＭＲＫホールディングス,スタンダード（内国株式）,6100,小売業,14,小売,-,-
20240930,9982,タキヒヨー,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9983,ファーストリテイリング,プライム（内国株式）,6100,小売業,14,小売,2,TOPIX Large70
20240930,9984,ソフトバンクグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他,1,TOPIX Core30
20240930,9986,蔵王産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9987,スズケン,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20240930,9989,サンドラッグ,プライム（内国株式）,6100,小売業,14,小売,4,TOPIX Mid400
20240930,9990,サックスバー　ホールディングス,プライム（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
20240930,9991,ジェコス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20240930,9993,ヤマザワ,スタンダード（内国株式）,6100,小売業,14,小売,7,TOPIX Small 2
